Scenario,C,Charac,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,IntroScreen.started,IntroScreen.stopped,instructions.started,instructions.stopped,scenario1.started,scenario1.stopped,notAtAll.started,notAtAll.stopped,veryMuch.started,veryMuch.stopped,lastRating,rating.response,rating.rt,rating.started,rating.stopped,riskBehaviorScaleScreen.started,riskBehaviorScaleScreen.stopped,activity.started,activity.stopped,notAtAll2.started,notAtAll2.stopped,ExtremelyLikely.started,ExtremelyLikely.stopped,rating2.response,rating2.rt,rating2.started,rating2.stopped,Rating,riskPerceptionInstructions.started,riskPerceptionInstructions.stopped,riskPerceptionActivity2.started,riskPerceptionActivity2.stopped,rating3.response,rating3.rt,rating3.started,rating3.stopped,notAtAllRisky.started,notAtAllRisky.stopped,ModeratelyRisky.started,ModeratelyRisky.stopped,ExtremelyRisky.started,ExtremelyRisky.stopped,expBenefits.started,expBenefits.stopped,riskBenefitsScale.started,riskBenefitsScale.stopped,noBenefits.started,noBenefits.stopped,rating4.response,rating4.rt,rating4.started,rating4.stopped,greatBenefits.started,greatBenefits.stopped,moderateBenefits.started,moderateBenefits.stopped,big5Screen.started,big5Screen.stopped,rating5.response,rating5.rt,rating5.started,rating5.stopped,characText.started,characText.stopped,Someone.started,Someone.stopped,disagreeStrongly.started,disagreeStrongly.stopped,disagreeALittle.started,disagreeALittle.stopped,Neutral.started,Neutral.stopped,AgreeALittle.started,AgreeALittle.stopped,AgreeStrongly.started,AgreeStrongly.stopped,congratsText.started,congratsText.stopped,participant,session,sex,age,date,expName,psychopyVersion,frameRate,
,Not wearing a helmet when riding a motorcycle. (H),,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.74787678700523,None,76.74787678700523,None,3,0.41,0.005558284392463975,None,76.74787678700523,None,76.74787678700523,None,,,,,,,,,,,,,,,,,,,,,,,,001,,,2020_Oct_29_1729,Big5,2020.2.4,60.08192951974862,
,Gambling a week's income at a casino. (G),,,,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.18085180800699,None,77.18085180800699,None,3,0.626,0.004655403390643187,None,77.18085180800699,None,77.18085180800699,None,,,,,,,,,,,,,,,,,,,,,,,,001,,,2020_Oct_29_1729,Big5,2020.2.4,60.08192951974862,
,Taking a job that you enjoy over one that is prestigious but less enjoyable. (S),,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.84783609000442,None,77.84783609000442,None,3,0.68,0.00590434338664636,None,77.84783609000442,None,77.84783609000442,None,,,,,,,,,,,,,,,,,,,,,,,,001,,,2020_Oct_29_1729,Big5,2020.2.4,60.08192951974862,
,Defending an unpopular issue that you believe in at a social occasion. (S),,,,,,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.54770573499263,None,78.54770573499263,None,3,0.411,0.006654880387941375,None,78.54770573499263,None,78.54770573499263,None,,,,,,,,,,,,,,,,,,,,,,,,001,,,2020_Oct_29_1729,Big5,2020.2.4,60.08192951974862,
,Exposing yourself to the sun without using sunscreen. (H),,,,,,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.98047058099473,None,78.98047058099473,None,3,0.543,0.004106878404854797,None,78.98047058099473,None,78.98047058099473,None,,,,,,,,,,,,,,,,,,,,,,,,001,,,2020_Oct_29_1729,Big5,2020.2.4,60.08192951974862,
,Trying out bungee jumping at least once. (R),,,,,,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.54751235799631,None,79.54751235799631,None,3,0.411,0.007768426410621032,None,79.54751235799631,None,79.54751235799631,None,,,,,,,,,,,,,,,,,,,,,,,,001,,,2020_Oct_29_1729,Big5,2020.2.4,60.08192951974862,
,"Piloting your own small plane, if you could. (R) ",,,,,,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.98117494500184,None,79.98117494500184,None,3,0.592,0.003663658382720314,None,79.98117494500184,None,79.98117494500184,None,,,,,,,,,,,,,,,,,,,,,,,,001,,,2020_Oct_29_1729,Big5,2020.2.4,60.08192951974862,
,Walking home alone at night in a somewhat unsafe area of town. (H),,,,,,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.59798113700526,None,80.59798113700526,None,3,0.414,0.00868872737919446,None,80.59798113700526,None,80.59798113700526,None,,,,,,,,,,,,,,,,,,,,,,,,001,,,2020_Oct_29_1729,Big5,2020.2.4,60.08192951974862,
,Regularly eating high cholesterol foods. (H) ,,,,,,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.03127305500675,None,81.03127305500675,None,3,0.593,0.00597212539287284,None,81.03127305500675,None,81.03127305500675,None,,,,,,,,,,,,,,,,,,,,,,,,001,,,2020_Oct_29_1729,Big5,2020.2.4,60.08192951974862,
,,Tends to be quiet.,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.63186132400006,None,2,1.123,0.0024084853939712048,None,84.99827839600039,None,84.99827839600039,None,84.99827839600039,None,84.99827839600039,None,84.99827839600039,None,84.99827839600039,None,84.99827839600039,None,,,,001,,,2020_Oct_29_1729,Big5,2020.2.4,60.08192951974862,
,,"Is compassionate, has a soft heart.",,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.644,0.004459475399926305,None,86.13108088000445,None,86.13108088000445,None,86.13108088000445,None,86.13108088000445,None,86.13108088000445,None,86.13108088000445,None,86.13108088000445,None,,,,001,,,2020_Oct_29_1729,Big5,2020.2.4,60.08192951974862,
,,Tends to be disorganized.,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.409,0.004869491385761648,None,86.79737532700528,None,86.79737532700528,None,86.79737532700528,None,86.79737532700528,None,86.79737532700528,None,86.79737532700528,None,86.79737532700528,None,,,,001,,,2020_Oct_29_1729,Big5,2020.2.4,60.08192951974862,
,,Worries a lot.,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.58,0.005491793403052725,None,87.23127440099779,None,87.23127440099779,None,87.23127440099779,None,87.23127440099779,None,87.23127440099779,None,87.23127440099779,None,87.23127440099779,None,,,,001,,,2020_Oct_29_1729,Big5,2020.2.4,60.08192951974862,
,,"Is fascinated by art, music, or literature.",,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.593,0.003188336399034597,None,87.84710794099374,None,87.84710794099374,None,87.84710794099374,None,87.84710794099374,None,87.84710794099374,None,87.84710794099374,None,87.84710794099374,None,,,,001,,,2020_Oct_29_1729,Big5,2020.2.4,60.08192951974862,
,,"Is dominant, acts as a leader.",,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.413,0.006845831390819512,None,88.48070146600367,None,88.48070146600367,None,88.48070146600367,None,88.48070146600367,None,88.48070146600367,None,88.48070146600367,None,88.48070146600367,None,,,,001,,,2020_Oct_29_1729,Big5,2020.2.4,60.08192951974862,
,,Is sometimes rude to others.,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.556,0.0034100113989552483,None,88.91407217399683,None,88.91407217399683,None,88.91407217399683,None,88.91407217399683,None,88.91407217399683,None,88.91407217399683,None,88.91407217399683,None,,,,001,,,2020_Oct_29_1729,Big5,2020.2.4,60.08192951974862,
,,Has difficulty getting started on tasks.,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.41,0.00464389639091678,None,89.49779155099532,None,89.49779155099532,None,89.49779155099532,None,89.49779155099532,None,89.49779155099532,None,89.49779155099532,None,89.49779155099532,None,,,,001,,,2020_Oct_29_1729,Big5,2020.2.4,60.08192951974862,
,,"Tends to feel depressed, blue.",,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.561,0.00488670141203329,None,89.93024080099713,None,89.93024080099713,None,89.93024080099713,None,89.93024080099713,None,89.93024080099713,None,89.93024080099713,None,89.93024080099713,None,,,,001,,,2020_Oct_29_1729,Big5,2020.2.4,60.08192951974862,
,,Has little interest in abstract ideas.,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.406,0.0042555833933874965,None,90.51382929900137,None,90.51382929900137,None,90.51382929900137,None,90.51382929900137,None,90.51382929900137,None,90.51382929900137,None,90.51382929900137,None,,,,001,,,2020_Oct_29_1729,Big5,2020.2.4,60.08192951974862,
,,Is full of energy. ,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.578,0.00558898039162159,None,90.9477337290009,None,90.9477337290009,None,90.9477337290009,None,90.9477337290009,None,90.9477337290009,None,90.9477337290009,None,90.9477337290009,None,,,,001,,,2020_Oct_29_1729,Big5,2020.2.4,60.08192951974862,
,,Assumes the best about people.,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.661,0.0049923343904083595,None,91.54705915199884,None,91.54705915199884,None,91.54705915199884,None,91.54705915199884,None,91.54705915199884,None,91.54705915199884,None,91.54705915199884,None,,,,001,,,2020_Oct_29_1729,Big5,2020.2.4,60.08192951974862,
,,"Is reliable, can always be counted on.",,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.412,0.007559308389318176,None,92.2303026610025,None,92.2303026610025,None,92.2303026610025,None,92.2303026610025,None,92.2303026610025,None,92.2303026610025,None,92.2303026610025,None,,,,001,,,2020_Oct_29_1729,Big5,2020.2.4,60.08192951974862,
,,"Is emotionally stable, not easily upset.",,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.574,0.0032103023841045797,None,92.66412674100138,None,92.66412674100138,None,92.66412674100138,None,92.66412674100138,None,92.66412674100138,None,92.66412674100138,None,92.66412674100138,None,,,,001,,,2020_Oct_29_1729,Big5,2020.2.4,60.08192951974862,
,,"Is original, comes up with new ideas.",,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.411,0.006442870377213694,None,93.28122285100108,None,93.28122285100108,None,93.28122285100108,None,93.28122285100108,None,93.28122285100108,None,93.28122285100108,None,93.28122285100108,None,,,,001,,,2020_Oct_29_1729,Big5,2020.2.4,60.08192951974862,
,,"Is outgoing, sociable.",,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.546,0.0046541274059563875,None,93.71464921100414,None,93.71464921100414,None,93.71464921100414,None,93.71464921100414,None,93.71464921100414,None,93.71464921100414,None,93.71464921100414,None,,,,001,,,2020_Oct_29_1729,Big5,2020.2.4,60.08192951974862,
,,Can be cold and uncaring.,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.644,0.0037546503881458193,None,94.29722788299841,None,94.29722788299841,None,94.29722788299841,None,94.29722788299841,None,94.29722788299841,None,94.29722788299841,None,94.29722788299841,None,,,,001,,,2020_Oct_29_1729,Big5,2020.2.4,60.08192951974862,
,,Keep things neat and tidy.,,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.408,0.002088445398840122,None,94.98082323400013,None,94.98082323400013,None,94.98082323400013,None,94.98082323400013,None,94.98082323400013,None,94.98082323400013,None,94.98082323400013,None,,,,001,,,2020_Oct_29_1729,Big5,2020.2.4,60.08192951974862,
,,"Is relaxed, handles stress well. ",,,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.593,0.0038877323968335986,None,95.41382199799409,None,95.41382199799409,None,95.41382199799409,None,95.41382199799409,None,95.41382199799409,None,95.41382199799409,None,95.41382199799409,None,,,,001,,,2020_Oct_29_1729,Big5,2020.2.4,60.08192951974862,
,,Has few artistic interests.,,,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.641,0.0068506453972077,None,96.03091261799273,None,96.03091261799273,None,96.03091261799273,None,96.03091261799273,None,96.03091261799273,None,96.03091261799273,None,96.03091261799273,None,,,,001,,,2020_Oct_29_1729,Big5,2020.2.4,60.08192951974862,
,,Prefers to have others take charge.,,,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.66,0.0044787393999286,None,96.69779292300518,None,96.69779292300518,None,96.69779292300518,None,96.69779292300518,None,96.69779292300518,None,96.69779292300518,None,96.69779292300518,None,,,,001,,,2020_Oct_29_1729,Big5,2020.2.4,60.08192951974862,
,,"Is respectful, treats others with respect.",,,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.409,0.004375112388515845,None,97.38045950699598,None,97.38045950699598,None,97.38045950699598,None,97.38045950699598,None,97.38045950699598,None,97.38045950699598,None,97.38045950699598,None,,,,001,,,2020_Oct_29_1729,Big5,2020.2.4,60.08192951974862,
,,"Is persistent, works until the task is finished.",,,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.58,0.004877936386037618,None,97.81386333800037,None,97.81386333800037,None,97.81386333800037,None,97.81386333800037,None,97.81386333800037,None,97.81386333800037,None,97.81386333800037,None,,,,001,,,2020_Oct_29_1729,Big5,2020.2.4,60.08192951974862,
,,"Feels secure, comfortable with self.",,,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.41,0.0034250293974764645,None,98.43106959600118,None,98.43106959600118,None,98.43106959600118,None,98.43106959600118,None,98.43106959600118,None,98.43106959600118,None,98.43106959600118,None,,,,001,,,2020_Oct_29_1729,Big5,2020.2.4,60.08192951974862,
,,"Is complex, a deep thinker.",,,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.51,0.0025230664032278582,None,98.88091433000227,None,98.88091433000227,None,98.88091433000227,None,98.88091433000227,None,98.88091433000227,None,98.88091433000227,None,98.88091433000227,None,,,,001,,,2020_Oct_29_1729,Big5,2020.2.4,60.08192951974862,
,,Is less active than other people.,,,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.642,0.0035492054012138397,None,99.43134387400642,None,99.43134387400642,None,99.43134387400642,None,99.43134387400642,None,99.43134387400642,None,99.43134387400642,None,99.43134387400642,None,,,,001,,,2020_Oct_29_1729,Big5,2020.2.4,60.08192951974862,
,,Tends to find fault with others.,,,,,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.412,0.007877259398810565,None,100.09771053299482,None,100.09771053299482,None,100.09771053299482,None,100.09771053299482,None,100.09771053299482,None,100.09771053299482,None,100.09771053299482,None,,,,001,,,2020_Oct_29_1729,Big5,2020.2.4,60.08192951974862,
,,Can be somewhat careless.,,,,,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.511,0.004418851400259882,None,100.54676751399529,None,100.54676751399529,None,100.54676751399529,None,100.54676751399529,None,100.54676751399529,None,100.54676751399529,None,100.54676751399529,None,,,,001,,,2020_Oct_29_1729,Big5,2020.2.4,60.08192951974862,
,,"Is temperamental, gets emotional easily.",,,,,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.407,0.002603434390039183,None,101.09707270399667,None,101.09707270399667,None,101.09707270399667,None,101.09707270399667,None,101.09707270399667,None,101.09707270399667,None,101.09707270399667,None,,,,001,,,2020_Oct_29_1729,Big5,2020.2.4,60.08192951974862,
,,Has little creativity. ,,,,,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.626,0.0051846803980879486,None,101.53023184899939,None,101.53023184899939,None,101.53023184899939,None,101.53023184899939,None,101.53023184899939,None,101.53023184899939,None,101.53023184899939,None,,,,001,,,2020_Oct_29_1729,Big5,2020.2.4,60.08192951974862,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.16473313499591,None,,,,,,,,,
